asset_path,inferred_entity,reason,confidence,next_action
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/78.mp4","78","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/79.mp4","79","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/8.mp4","8","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/80.mp4","80","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/81.mp4","81","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/82.mp4","82","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/83.mp4","83","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/84.mp4","84","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/85.mp4","85","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/86.mp4","86","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/87.mp4","87","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/88.mp4","88","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/89.mp4","89","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/9.mp4","9","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/91.mp4","91","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/92.mp4","92","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/93.mp4","93","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/94.mp4","94","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/95.mp4","95","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/96.mp4","96","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/97.mp4","97","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/98.mp4","98","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/99.mp4","99","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AA Trail 1.mp4","aa-trail-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AA Trail.mp4","aa-trail","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ754zClIxB6CHeVrO3lCA-AZ754zClUPGGfAE9MAk9Ug.mp4","az754zclixb6chevro3lca-az754zclupggfae9mak9ug","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ76CKtLaX0bhktrpwRl7g-AZ76CKtLWCOu1hpIfeRteA.mp4","az76cktlax0bhktrpwrl7g-az76cktlwcou1hpifertea","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ76EGQVksI3LRLWZn0TQw-AZ76EGQVpaOtcteTinTgWw.mp4","az76egqvksi3lrlwzn0tqw-az76egqvpaotctetintgww","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ76F50TbxYubOePD5Fb3A-AZ76F50T1pld83V_NSSkEQ.mp4","az76f50tbxyuboepd5fb3a-az76f50t1pld83v-nsskeq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ77fWevy-OLO6zvUquh8A-AZ77fWevXCIftqdIeHSHWg.mp4","az77fwevy-olo6zvuquh8a-az77fwevxciftqdiehshwg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ77fcAISP6ckgKk_ruFwA-AZ77fcAIwCVMTIrETjKvtg.mp4","az77fcaisp6ckgkk-rufwa-az77fcaiwcvmtiretjkvtg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ77pKMnOn370zTGnOi9lA-AZ77pKMnHEM6L3HKJ9zc6g.mp4","az77pkmnon370ztgnoi9la-az77pkmnhem6l3hkj9zc6g","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ77x7Cl2-kUKl_atfCMQA-AZ77x7ClqFsoasuUKk69BA.mp4","az77x7cl2-kukl-atfcmqa-az77x7clqfsoasuukk69ba","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W-8TCM2twIb7iVHbKmQ-AZ7W-8TC_itX8oZCv1CXIA.mp4","az7w-8tcm2twib7ivhbkmq-az7w-8tc-itx8ozcv1cxia","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W-HGYg6_MJNmhzbm7Og-AZ7W-HGY6pH0QyaDbS-5pQ.mp4","az7w-hgyg6-mjnmhzbm7og-az7w-hgy6ph0qyadbs-5pq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W-Ua9AM1UV08iMgvSoA-AZ7W-Ua95bMUniLL4ZdUUg (1).mp4","az7w-ua9am1uv08imgvsoa-az7w-ua95bmunill4zduug-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W-Ua9AM1UV08iMgvSoA-AZ7W-Ua95bMUniLL4ZdUUg.mp4","az7w-ua9am1uv08imgvsoa-az7w-ua95bmunill4zduug","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W-rZZ7Rdd3jWaDN6FDg-AZ7W-rZZuBRl_ozDjsGWNQ.mp4","az7w-rzz7rdd3jwadn6fdg-az7w-rzzubrl-ozdjsgwnq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W84UPGsyDLd7JKGRYuA-AZ7W84UPjulCaKmuSHWnoQ.mp4","az7w84upgsydld7jkgryua-az7w84upjulcakmushwnoq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W8JQ2IR4eO1BtOzuvRQ-AZ7W8JQ3LQ2Z5lzBWBeLCw.mp4","az7w8jq2ir4eo1btozuvrq-az7w8jq3lq2z5lzbwbelcw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W8KL87JK83_5EHjqMUA-AZ7W8KL9gzttaMisCEx-OQ.mp4","az7w8kl87jk83-5ehjqmua-az7w8kl9gzttamiscex-oq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W8L1Dz8dgt3AeZOw9Mg-AZ7W8L1DRGFNIdwjuxIJYw.mp4","az7w8l1dz8dgt3aezow9mg-az7w8l1drgfnidwjuxijyw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W8LSD5L_7IlvbjoU3Lg-AZ7W8LSDDkvSfZdAlK1qHQ.mp4","az7w8lsd5l-7ilvbjou3lg-az7w8lsddkvsfzdalk1qhq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W8MVwg_Pgbz2Kw1z-tA-AZ7W8MVwToX01S8CoUoQsA.mp4","az7w8mvwg-pgbz2kw1z-ta-az7w8mvwtox01s8couoqsa","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W8c20t43Rmxn6YANNjQ-AZ7W8c20e2Bey3hdZ7JiIA.mp4","az7w8c20t43rmxn6yannjq-az7w8c20e2bey3hdz7jiia","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W8eXBJP0q7n4o30XWJA-AZ7W8eXBSmdP9B78GhAoAw.mp4","az7w8exbjp0q7n4o30xwja-az7w8exbsmdp9b78ghaoaw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W9EtWKYihey7A-YI2ew-AZ7W9EtWaz3m3nJkwKtbZg.mp4","az7w9etwkyihey7a-yi2ew-az7w9etwaz3m3njkwktbzg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W9QvVebSCAmqa77ynoA-AZ7W9QvVXCgoocsuib4XEA.mp4","az7w9qvvebscamqa77ynoa-az7w9qvvxcgoocsuib4xea","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W9ZvsqdLHm9igrcRR4w-AZ7W9ZvsuXqtGTDAmG7ryw.mp4","az7w9zvsqdlhm9igrcrr4w-az7w9zvsuxqtgtdamg7ryw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W9idE1hNTUJwbGJzcUA-AZ7W9idEL9muz9RVF2Z03w.mp4","az7w9ide1hntujwbgjzcua-az7w9idel9muz9rvf2z03w","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W9wqIOmnbF0kHVFpyRg-AZ7W9wqIlxpgNXOVRZXKNA.mp4","az7w9wqiomnbf0khvfpyrg-az7w9wqilxpgnxovrzxkna","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W_H4NKb5K_Rjd6QZu4A-AZ7W_H4NqtDNYCyHPBuQlw.mp4","az7w-h4nkb5k-rjd6qzu4a-az7w-h4nqtdnycyhpbuqlw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W_RExxrAXZStHhqsvPg-AZ7W_RExCYfalRZtNi77Cg.mp4","az7w-rexxraxzsthhqsvpg-az7w-rexcyfalrztni77cg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W_Z5zTfPrO5L9k6ZomQ-AZ7W_Z5zGC7l6sptrb5HKg.mp4","az7w-z5ztfpro5l9k6zomq-az7w-z5zgc7l6sptrb5hkg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7W_x4qj6AD27XCpAISHQ-AZ7W_x4qfznYGE6ANhTBTA.mp4","az7w-x4qj6ad27xcpaishq-az7w-x4qfznyge6anhtbta","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XA6XZiTaYzkBiAMPHJQ-AZ7XA6XZuBrb0qOI_XYHPA (1).mp4","az7xa6xzitayzkbiamphjq-az7xa6xzubrb0qoi-xyhpa-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XAJCzmVYlcBWPScJWbQ-AZ7XAJC0m7IwlEawi9w1JQ.mp4","az7xajczmvylcbwpscjwbq-az7xajc0m7iwleawi9w1jq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XASubk0ZqU8gX2J2y7A-AZ7XASubqYOXWUOqgZ7gUw.mp4","az7xasubk0zqu8gx2j2y7a-az7xasubqyoxwuoqgz7guw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XBDHfFbzxSaLysV4pfw-AZ7XBDHfJJn5lXfllLcV8g.mp4","az7xbdhffbzxsalysv4pfw-az7xbdhfjjn5lxflllcv8g","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XBUi9Mj9s14HC2hpOSA-AZ7XBUi9ET4tNpCb1ulo0w.mp4","az7xbui9mj9s14hc2hposa-az7xbui9et4tnpcb1ulo0w","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XC-V0R4yVEt4yDoF90g-AZ7XC-V02GR2ALuw6nPCjA.mp4","az7xc-v0r4yvet4ydof90g-az7xc-v02gr2aluw6npcja","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XCGOyyvUyndDK5Vkbqg-AZ7XCGOy-gNX5qVUwMnO-A.mp4","az7xcgoyyvuynddk5vkbqg-az7xcgoy-gnx5qvuwmno-a","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XF418LvPcRHRuMYGChA-AZ7XF418bkZDCfigVmX2FA.mp4","az7xf418lvpcrhrumygcha-az7xf418bkzdcfigvmx2fa","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XGDWpeo6lTiNh5WW0jQ-AZ7XGDWpCQaowE84MJkqgg.mp4","az7xgdwpeo6ltinh5ww0jq-az7xgdwpcqaowe84mjkqgg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XGbEqYoR6BAdoCsSaCg-AZ7XGbEqE-Mws_ylmoGZLA.mp4","az7xgbeqyor6badocssacg-az7xgbeqe-mws-ylmogzla","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XGn9OKubEkPvIO6pZrA-AZ7XGn9OJwN4zj6GquvR9w.mp4","az7xgn9okubekpvio6pzra-az7xgn9ojwn4zj6gquvr9w","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7XHWkJ6ipnmvdEcV0vzg-AZ7XHWkJVGYAc3z5wipgAg.mp4","az7xhwkj6ipnmvdecv0vzg-az7xhwkjvgyac3z5wipgag","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z2ZyVjE8SiseymjUwMg-AZ7Z2ZyVmKnYAhqbCLmOvw (1).mp4","az7z2zyvje8siseymjuwmg-az7z2zyvmknyahqbclmovw-1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z2ZyVjE8SiseymjUwMg-AZ7Z2ZyVmKnYAhqbCLmOvw.mp4","az7z2zyvje8siseymjuwmg-az7z2zyvmknyahqbclmovw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z32-v7yY3e_5mzwws2Q-AZ7Z32-vq9sf5B6a7zhHbg.mp4","az7z32-v7yy3e-5mzwws2q-az7z32-vq9sf5b6a7zhhbg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z3RpBrWkmNcMSO-XvJA-AZ7Z3RpBCNLxHxTnB4H1vg.mp4","az7z3rpbrwkmncmso-xvja-az7z3rpbcnlxhxtnb4h1vg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z3TVVrF9SSZu-XzemHQ-AZ7Z3TVViPdELwnF-c9JaQ.mp4","az7z3tvvrf9sszu-xzemhq-az7z3tvvipdelwnf-c9jaq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z3UxSwFOPS3XqPa1SsQ-AZ7Z3UxS5z6VeidaycEapQ.mp4","az7z3uxswfops3xqpa1ssq-az7z3uxs5z6veidayceapq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z3V4u4TtEWPIOd71VWQ-AZ7Z3V4uKLzMc6jsRMrzWw.mp4","az7z3v4u4ttewpiod71vwq-az7z3v4uklzmc6jsrmrzww","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z4Din-kysqhxvdOV3fA-AZ7Z4Dinp4tK6c9Veklslw.mp4","az7z4din-kysqhxvdov3fa-az7z4dinp4tk6c9veklslw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z4RpmEObBYcmMd1OM6Q-AZ7Z4RpmjUlVnUp6mNWi8w.mp4","az7z4rpmeobbycmmd1om6q-az7z4rpmjulvnup6mnwi8w","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7Z4dkiIj_r4hz4IvAeHA-AZ7Z4dkiY-vKAh6F7WUkrQ.mp4","az7z4dkiij-r4hz4ivaeha-az7z4dkiy-vkah6f7wukrq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7a_D6tt0l67uFL6_mvpQ-AZ7a_D6tRdZb0WKfOTI6dg.mp4","az7a-d6tt0l67ufl6-mvpq-az7a-d6trdzb0wkfoti6dg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7jbIy25KxY8dKI3SKuPA-AZ7jbIy2xqJh7TAHmiKUnA.mp4","az7jbiy25kxy8dki3skupa-az7jbiy2xqjh7tahmikuna","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7lb-8yvaghGItapTKfbA-AZ7lb-8yRQ4w9GPzfh6yFA.mp4","az7lb-8yvaghgitaptkfba-az7lb-8yrq4w9gpzfh6yfa","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7m_9C-kU2U1nKkjosD0Q-AZ7m_9C-ZCpNsdiYegC4BQ.mp4","az7m-9c-ku2u1nkkjosd0q-az7m-9c-zcpnsdiyegc4bq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7moerL0bK3iw8mWAf0CQ-AZ7moerLJxcrodZlc8T_yQ.mp4","az7moerl0bk3iw8mwaf0cq-az7moerljxcrodzlc8t-yq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7moerL0bK3iw8mWAf0CQ-AZ7moerLJxcrodZlc8T_yQ1.mp4","az7moerl0bk3iw8mwaf0cq-az7moerljxcrodzlc8t-yq1","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nAG8WgQslBAdXKPV-EA-AZ7nAG8WTuDO6SXzgS1IOA.mp4","az7nag8wgqslbadxkpv-ea-az7nag8wtudo6sxzgs1ioa","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nCSFZDSNVmzkY87JDwg-AZ7nCSFZgW1dCiS5TlF13g.mp4","az7ncsfzdsnvmzky87jdwg-az7ncsfzgw1dcis5tlf13g","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nCs9sH-Dozp1ExPYrGw-AZ7nCs9sXOeUj_W3PQa1EA.mp4","az7ncs9sh-dozp1expyrgw-az7ncs9sxoeuj-w3pqa1ea","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nD2koDjNQn-DODl2grQ-AZ7nD2kpYwCVieNIeCRazg.mp4","az7nd2kodjnqn-dodl2grq-az7nd2kpywcvieniecrazg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nDDz632BU30gQfozaHA-AZ7nDDz6eFQo5VhcDfDTIw.mp4","az7nddz632bu30gqfozaha-az7nddz6efqo5vhcdfdtiw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nDE_d3Krjgiu1OH3jLQ-AZ7nDE_dBKQXxXAW9nPC3g.mp4","az7nde-d3krjgiu1oh3jlq-az7nde-dbkqxxxaw9npc3g","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nDGQfMVsuByl_bbw5YQ-AZ7nDGQfqE2_23XKsIpgaw.mp4","az7ndgqfmvsubyl-bbw5yq-az7ndgqfqe2-23xksipgaw","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nDHyUWxB7UmF3a3d0_A-AZ7nDHyUlz7dxRrG5K8YkQ.mp4","az7ndhyuwxb7umf3a3d0-a-az7ndhyulz7dxrrg5k8ykq","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nDIyuzzjVauGDNpPTGg-AZ7nDIyuGXVFKEHik25aOw.mp4","az7ndiyuzzjvaugdnpptgg-az7ndiyugxvfkehik25aow","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nDT5-7g76VsNUSIjBTw-AZ7nDT5-c61MCcKKNhxCvg.mp4","az7ndt5-7g76vsnusijbtw-az7ndt5-c61mcckknhxcvg","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
"/Users/megdude/Downloads/PERKS MEDIA/NEW VIDEOS/AZ7nETUUKwCX5kqu0QbMpQ-AZ7nETUUWzLKhMDHsDdl5w.mp4","az7netuukwcx5kqu0qbmpq-az7netuuwzlkhmdhsddl5w","Identity and usage rights require review before assignment","below_90_percent","Confirm identity, role, rights and crop before manifest assignment"
